,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2020-01-24,-0.0027,-0.0001,100.0,518.67,641.91,1585.92,1407.15,14.62,21.61,553.28,2388.07,9057.66,1.3,47.55,521.58,2388.09,8140.59,8.4438,0.03,394,2388,100.0,38.77,23.3329
2020-01-25,-0.001,-0.0,100.0,518.67,643.25,1599.99,1409.62,14.62,21.61,553.27,2388.13,9055.24,1.3,47.43,521.66,2388.1,8135.84,8.4336,0.03,394,2388,100.0,38.83,23.2979
2020-01-26,-0.0002,0.0004,100.0,518.67,642.22,1591.18,1409.34,14.62,21.61,553.57,2388.08,9059.89,1.3,47.5,520.85,2388.07,8139.03,8.4295,0.03,392,2388,100.0,38.9,23.2906
2020-01-27,0.0004,-0.0003,100.0,518.67,642.79,1594.09,1406.2,14.62,21.61,552.9,2388.12,9055.37,1.3,47.68,522.15,2388.06,8131.19,8.3932,0.03,391,2388,100.0,38.91,23.3631
2020-01-28,0.0028,-0.0004,100.0,518.67,642.59,1595.91,1409.0,14.62,21.61,553.08,2388.07,9052.1,1.3,47.42,521.74,2388.05,8136.84,8.4156,0.03,394,2388,100.0,38.97,23.3014
2020-01-29,0.0029,-0.0001,100.0,518.67,643.01,1593.27,1404.03,14.62,21.61,553.22,2388.09,9050.42,1.3,47.37,521.73,2388.1,8135.74,8.4232,0.03,393,2388,100.0,38.86,23.3667
2020-01-30,-0.0016,0.0005,100.0,518.67,642.08,1589.14,1405.87,14.62,21.61,553.54,2388.1,9054.2,1.3,47.4,521.54,2388.14,8129.93,8.4075,0.03,392,2388,100.0,38.77,23.3347
2020-01-31,-0.0024,-0.0002,100.0,518.67,642.47,1584.56,1408.11,14.62,21.61,553.13,2388.09,9061.64,1.3,47.48,521.39,2388.06,8131.57,8.4485,0.03,394,2388,100.0,38.82,23.3526
2020-02-01,-0.0007,0.0001,100.0,518.67,642.77,1595.46,1407.4,14.62,21.61,553.28,2388.06,9054.38,1.3,47.51,522.05,2388.11,8133.96,8.4264,0.03,392,2388,100.0,38.57,23.2427
2020-02-02,0.0007,0.0003,100.0,518.67,642.25,1581.62,1407.08,14.62,21.61,553.16,2388.06,9054.83,1.3,47.62,521.26,2388.08,8131.2,8.4389,0.03,393,2388,100.0,38.83,23.4299
2020-02-03,-0.0015,0.0001,100.0,518.67,643.02,1586.2,1407.41,14.62,21.61,553.48,2388.1,9056.62,1.3,47.46,521.56,2388.08,8138.31,8.428,0.03,392,2388,100.0,38.84,23.2634
2020-02-04,-0.0014,-0.0004,100.0,518.67,642.6,1586.29,1405.63,14.62,21.61,553.12,2388.12,9056.01,1.3,47.57,522.07,2388.14,8131.79,8.4311,0.03,392,2388,100.0,38.98,23.3116
2020-02-05,-0.0002,0.0005,100.0,518.67,642.95,1587.31,1406.29,14.62,21.61,553.75,2388.14,9051.44,1.3,47.64,521.89,2388.05,8134.74,8.4215,0.03,393,2388,100.0,38.85,23.2426
2020-02-06,0.0025,0.0003,100.0,518.67,642.1,1594.3,1407.62,14.62,21.61,553.55,2388.1,9062.26,1.3,47.51,522.5,2388.14,8131.96,8.4366,0.03,393,2388,100.0,38.86,23.3473
2020-02-07,-0.001,0.0003,100.0,518.67,642.19,1586.42,1402.94,14.62,21.61,553.7,2388.1,9063.15,1.3,47.58,521.49,2388.11,8133.23,8.4346,0.03,391,2388,100.0,38.83,23.3003
2020-02-08,0.0006,-0.0001,100.0,518.67,643.01,1590.15,1407.03,14.62,21.61,553.15,2388.07,9056.15,1.3,47.47,521.32,2388.08,8140.32,8.4475,0.03,393,2388,100.0,38.71,23.4061
2020-02-09,0.0012,-0.0003,100.0,518.67,642.56,1590.55,1406.48,14.62,21.61,553.34,2388.07,9059.63,1.3,47.6,521.73,2388.07,8139.62,8.4191,0.03,393,2388,100.0,38.84,23.2284
2020-02-10,-0.0003,0.0002,100.0,518.67,642.89,1588.97,1408.82,14.62,21.61,553.25,2388.09,9047.99,1.3,47.48,521.67,2388.08,8135.18,8.4534,0.03,394,2388,100.0,38.85,23.2946
2020-02-11,-0.0032,0.0001,100.0,518.67,642.7,1588.36,1409.6,14.62,21.61,554.31,2388.16,9057.73,1.3,47.36,521.31,2388.11,8138.11,8.4743,0.03,393,2388,100.0,38.87,23.3169
2020-02-12,-0.0015,0.0002,100.0,518.67,642.3,1590.98,1404.89,14.62,21.61,553.89,2388.05,9058.44,1.3,47.44,521.85,2388.11,8137.52,8.4644,0.03,393,2388,100.0,38.82,23.2797
2020-02-13,-0.001,0.0002,100.0,518.67,642.75,1589.12,1405.37,14.62,21.61,553.72,2388.09,9053.01,1.3,47.44,521.54,2388.08,8136.49,8.4316,0.03,393,2388,100.0,38.93,23.2791
2020-02-14,-0.0,0.0002,100.0,518.67,642.48,1588.69,1406.37,14.62,21.61,552.64,2388.1,9057.65,1.3,47.49,521.57,2388.11,8139.33,8.4294,0.03,394,2388,100.0,38.82,23.349
2020-02-15,-0.0007,0.0003,100.0,518.67,642.35,1590.06,1409.85,14.62,21.61,553.9,2388.09,9061.24,1.3,47.5,521.78,2388.1,8132.94,8.4597,0.03,393,2388,100.0,38.92,23.3717
2020-02-16,-0.0013,-0.0004,100.0,518.67,642.61,1589.91,1401.64,14.62,21.61,553.08,2388.09,9051.13,1.3,47.38,521.19,2388.08,8135.18,8.4422,0.03,393,2388,100.0,38.84,23.3348
2020-02-17,-0.0034,-0.0,100.0,518.67,642.58,1586.23,1403.92,14.62,21.61,553.5,2388.1,9047.89,1.3,47.58,521.44,2388.15,8131.74,8.4509,0.03,393,2388,100.0,38.92,23.383
2020-02-18,-0.0041,0.0002,100.0,518.67,642.68,1582.58,1412.44,14.62,21.61,553.58,2388.06,9050.5,1.3,47.48,521.86,2388.07,8132.14,8.4326,0.03,392,2388,100.0,38.74,23.1862
2020-02-19,0.0001,0.0004,100.0,518.67,642.69,1593.33,1406.92,14.62,21.61,553.62,2388.13,9049.92,1.3,47.7,521.55,2388.09,8135.67,8.4576,0.03,393,2388,100.0,39.07,23.2141
2020-02-20,-0.0005,-0.0003,100.0,518.67,642.63,1581.24,1403.8,14.62,21.61,553.23,2388.03,9053.6,1.3,47.5,521.63,2388.05,8140.86,8.4236,0.03,392,2388,100.0,38.94,23.343
2020-02-21,0.0013,0.0004,100.0,518.67,641.99,1585.55,1411.86,14.62,21.61,553.69,2388.13,9062.62,1.3,47.41,521.68,2388.12,8134.21,8.4448,0.03,393,2388,100.0,38.55,23.3491
2020-02-22,-0.0007,0.0002,100.0,518.67,642.23,1588.43,1403.07,14.62,21.61,553.26,2388.1,9057.22,1.3,47.58,521.82,2388.1,8137.55,8.4804,0.03,393,2388,100.0,38.92,23.3163
2020-02-23,0.0023,-0.0004,100.0,518.67,642.86,1588.03,1407.81,14.62,21.61,553.52,2388.11,9061.57,1.3,47.52,521.91,2388.09,8135.86,8.4216,0.03,393,2388,100.0,38.8,23.2903
2020-02-24,-0.0017,-0.0,100.0,518.67,642.66,1590.78,1407.9,14.62,21.61,553.64,2388.1,9056.2,1.3,47.39,521.26,2388.1,8137.72,8.4378,0.03,394,2388,100.0,38.81,23.3655
2020-02-25,0.0024,0.0001,100.0,518.67,642.45,1590.56,1412.61,14.62,21.61,553.88,2388.07,9055.21,1.3,47.59,521.3,2388.04,8136.66,8.4059,0.03,394,2388,100.0,38.94,23.3218
2020-02-26,0.0016,0.0001,100.0,518.67,642.77,1588.23,1410.44,14.62,21.61,553.99,2388.1,9057.0,1.3,47.51,521.42,2388.12,8136.03,8.4185,0.03,391,2388,100.0,38.7,23.3342
2020-02-27,0.0041,-0.0004,100.0,518.67,642.86,1584.07,1409.85,14.62,21.61,553.12,2388.09,9045.6,1.3,47.58,521.3,2388.07,8136.97,8.418,0.03,393,2388,100.0,38.9,23.305
2020-02-28,-0.0019,0.0004,100.0,518.67,642.14,1594.3,1402.37,14.62,21.61,553.34,2388.07,9057.28,1.3,47.35,521.81,2388.11,8139.45,8.4108,0.03,394,2388,100.0,38.74,23.3972
2020-02-29,-0.0026,-0.0,100.0,518.67,642.85,1594.55,1406.57,14.62,21.61,553.8,2388.09,9063.15,1.3,47.57,521.28,2388.13,8131.54,8.4592,0.03,393,2388,100.0,38.96,23.3012
2020-03-01,-0.0027,-0.0004,100.0,518.67,642.91,1584.16,1409.84,14.62,21.61,553.06,2388.1,9062.76,1.3,47.65,521.3,2388.14,8139.96,8.4155,0.03,395,2388,100.0,38.65,23.2812
2020-03-02,-0.0013,0.0,100.0,518.67,642.89,1592.76,1409.34,14.62,21.61,553.74,2388.11,9053.83,1.3,47.61,521.04,2388.09,8134.3,8.436,0.03,394,2388,100.0,38.67,23.2642
2020-03-03,0.0011,-0.0003,100.0,518.67,641.96,1590.8,1405.96,14.62,21.61,553.51,2388.09,9052.06,1.3,47.6,521.78,2388.11,8129.46,8.413,0.03,393,2388,100.0,38.95,23.2755
2020-03-04,0.0064,-0.0004,100.0,518.67,642.56,1594.44,1411.13,14.62,21.61,553.26,2388.1,9055.29,1.3,47.52,521.75,2388.12,8140.99,8.4222,0.03,393,2388,100.0,38.86,23.267
2020-03-05,-0.0011,0.0004,100.0,518.67,642.62,1587.86,1405.82,14.62,21.61,553.02,2388.09,9059.33,1.3,47.4,522.18,2388.08,8138.09,8.4513,0.03,392,2388,100.0,39.02,23.3445
2020-03-06,0.0023,-0.0001,100.0,518.67,642.37,1590.53,1410.93,14.62,21.61,553.4,2388.1,9060.14,1.3,47.45,520.99,2388.08,8140.0,8.404,0.03,392,2388,100.0,39.04,23.226
2020-03-07,-0.0031,-0.0002,100.0,518.67,642.92,1594.46,1406.72,14.62,21.61,553.33,2388.05,9058.09,1.3,47.37,521.62,2388.08,8139.52,8.4436,0.03,392,2388,100.0,38.67,23.3543
2020-03-08,0.0002,0.0005,100.0,518.67,642.21,1592.74,1404.01,14.62,21.61,553.15,2388.11,9062.98,1.3,47.5,521.87,2388.06,8141.38,8.4322,0.03,393,2388,100.0,38.94,23.3912
2020-03-09,0.0008,0.0004,100.0,518.67,642.78,1594.82,1403.8,14.62,21.61,554.07,2388.04,9061.05,1.3,47.45,521.46,2388.12,8138.71,8.4077,0.03,394,2388,100.0,38.82,23.2318
2020-03-10,0.0023,0.0004,100.0,518.67,642.37,1594.12,1413.32,14.62,21.61,553.05,2388.14,9049.98,1.3,47.45,521.47,2388.11,8135.93,8.4612,0.03,394,2388,100.0,38.87,23.3108
2020-03-11,-0.0021,-0.0001,100.0,518.67,642.61,1584.02,1413.87,14.62,21.61,552.84,2388.1,9058.18,1.3,47.56,521.97,2388.14,8131.28,8.4369,0.03,394,2388,100.0,38.8,23.3658
2020-03-12,0.0033,0.0004,100.0,518.67,642.51,1589.07,1404.27,14.62,21.61,553.74,2388.08,9063.64,1.3,47.42,521.64,2388.1,8144.2,8.4227,0.03,394,2388,100.0,38.69,23.3591
2020-03-13,-0.0015,-0.0005,100.0,518.67,642.63,1585.86,1411.08,14.62,21.61,553.26,2388.12,9061.46,1.3,47.54,521.36,2388.14,8140.09,8.4149,0.03,393,2388,100.0,39.0,23.293
2020-03-14,0.0034,-0.0003,100.0,518.67,642.23,1596.03,1406.18,14.62,21.61,553.4,2388.11,9057.73,1.3,47.61,521.47,2388.08,8137.1,8.4358,0.03,394,2388,100.0,38.9,23.2968
2020-03-15,0.001,-0.0003,100.0,518.67,642.61,1582.69,1399.34,14.62,21.61,553.22,2388.09,9060.4,1.3,47.48,522.14,2388.06,8133.47,8.4244,0.03,392,2388,100.0,38.91,23.2965
2020-03-16,0.0022,0.0002,100.0,518.67,642.8,1592.07,1402.07,14.62,21.61,553.46,2388.08,9053.94,1.3,47.53,521.86,2388.1,8136.91,8.4536,0.03,394,2388,100.0,38.78,23.2062
2020-03-17,0.0019,0.0005,100.0,518.67,642.6,1594.17,1410.38,14.62,21.61,553.04,2388.12,9062.3,1.3,47.59,521.59,2388.12,8131.35,8.439,0.03,393,2388,100.0,38.99,23.1712
2020-03-18,0.0034,-0.0002,100.0,518.67,642.68,1586.39,1403.29,14.62,21.61,553.59,2388.13,9057.5,1.3,47.58,521.86,2388.07,8142.94,8.4566,0.03,395,2388,100.0,38.83,23.2897
2020-03-19,0.0008,-0.0004,100.0,518.67,642.85,1587.87,1411.71,14.62,21.61,553.67,2388.1,9052.26,1.3,47.62,521.59,2388.07,8138.04,8.477,0.03,390,2388,100.0,38.62,23.3134
2020-03-20,0.0002,-0.0002,100.0,518.67,643.05,1593.84,1410.46,14.62,21.61,554.39,2388.1,9056.67,1.3,47.46,521.06,2388.09,8141.04,8.4091,0.03,393,2388,100.0,38.94,23.2666
2020-03-21,0.0012,-0.0003,100.0,518.67,642.94,1590.66,1408.67,14.62,21.61,553.61,2388.09,9058.86,1.3,47.62,521.68,2388.09,8135.55,8.4165,0.03,393,2388,100.0,38.73,23.229
2020-03-22,-0.0005,0.0002,100.0,518.67,642.22,1591.39,1406.78,14.62,21.61,553.3,2388.09,9056.85,1.3,47.62,521.14,2388.06,8136.82,8.4562,0.03,390,2388,100.0,38.78,23.2932
2020-03-23,-0.0033,0.0002,100.0,518.67,642.73,1591.12,1414.31,14.62,21.61,554.25,2388.13,9062.22,1.3,47.51,521.21,2388.08,8140.42,8.4381,0.03,392,2388,100.0,38.76,23.2452
2020-03-24,0.0041,-0.0004,100.0,518.67,642.54,1591.82,1409.41,14.62,21.61,553.82,2388.11,9060.47,1.3,47.61,521.39,2388.17,8135.27,8.4537,0.03,394,2388,100.0,38.93,23.3227
2020-03-25,0.0002,0.0004,100.0,518.67,642.93,1589.96,1411.79,14.62,21.61,553.77,2388.09,9058.23,1.3,47.49,521.38,2388.05,8132.57,8.4445,0.03,395,2388,100.0,38.72,23.2954
2020-03-26,-0.0,-0.0002,100.0,518.67,642.87,1586.46,1415.71,14.62,21.61,553.38,2388.06,9056.09,1.3,47.37,521.54,2388.12,8141.35,8.4046,0.03,392,2388,100.0,38.89,23.2266
2020-03-27,0.0012,0.0002,100.0,518.67,642.72,1584.67,1410.41,14.62,21.61,553.18,2388.14,9064.07,1.3,47.58,521.23,2388.1,8139.15,8.4548,0.03,393,2388,100.0,38.82,23.2683
2020-03-28,0.0013,-0.0003,100.0,518.67,642.76,1588.78,1409.33,14.62,21.61,553.19,2388.12,9057.88,1.3,47.65,521.72,2388.11,8139.66,8.477,0.03,394,2388,100.0,38.76,23.3218
2020-03-29,0.0022,-0.0005,100.0,518.67,642.98,1592.44,1407.09,14.62,21.61,553.44,2388.12,9059.92,1.3,47.44,520.77,2388.03,8138.42,8.4119,0.03,394,2388,100.0,39.0,23.2637
2020-03-30,0.0007,-0.0003,100.0,518.67,643.34,1588.31,1407.96,14.62,21.61,553.59,2388.1,9056.17,1.3,47.49,520.7,2388.08,8131.86,8.4692,0.03,393,2388,100.0,38.87,23.2975
2020-03-31,-0.0002,-0.0004,100.0,518.67,642.88,1589.69,1406.53,14.62,21.61,553.71,2388.14,9067.65,1.3,47.56,521.63,2388.09,8143.04,8.4337,0.03,392,2388,100.0,38.96,23.2119
2020-04-01,-0.0012,-0.0002,100.0,518.67,642.75,1590.85,1412.63,14.62,21.61,553.27,2388.05,9066.09,1.3,47.59,521.37,2388.13,8138.58,8.4287,0.03,394,2388,100.0,38.98,23.299
2020-04-02,-0.0033,-0.0002,100.0,518.67,642.13,1588.28,1412.8,14.62,21.61,553.35,2388.11,9055.69,1.3,47.79,521.23,2388.11,8144.43,8.4056,0.03,393,2388,100.0,38.82,23.2447
2020-04-03,-0.0022,-0.0003,100.0,518.67,642.9,1593.79,1402.78,14.62,21.61,553.04,2388.09,9060.44,1.3,47.52,521.21,2388.05,8146.24,8.4112,0.03,392,2388,100.0,38.76,23.175
2020-04-04,0.0009,0.0002,100.0,518.67,642.47,1587.71,1406.15,14.62,21.61,553.21,2388.1,9062.17,1.3,47.66,521.02,2388.09,8143.73,8.4517,0.03,392,2388,100.0,38.77,23.3331
2020-04-05,0.0013,-0.0001,100.0,518.67,642.74,1586.75,1407.51,14.62,21.61,553.4,2388.07,9062.51,1.3,47.37,521.42,2388.07,8137.21,8.4447,0.03,393,2388,100.0,38.61,23.2227
2020-04-06,-0.006,0.0004,100.0,518.67,642.53,1588.86,1408.95,14.62,21.61,553.55,2388.14,9061.25,1.3,47.55,521.04,2388.1,8144.3,8.4292,0.03,394,2388,100.0,38.78,23.3566
2020-04-07,-0.0011,-0.0004,100.0,518.67,642.95,1597.2,1411.47,14.62,21.61,553.6,2388.08,9057.25,1.3,47.31,521.94,2388.09,8136.97,8.3863,0.03,394,2388,100.0,38.94,23.3206
2020-04-08,0.0007,0.0003,100.0,518.67,642.93,1590.9,1412.87,14.62,21.61,552.76,2388.14,9066.14,1.3,47.63,520.66,2388.11,8139.76,8.4561,0.03,393,2388,100.0,38.71,23.3149
2020-04-09,-0.001,-0.0003,100.0,518.67,643.2,1584.99,1410.14,14.62,21.61,554.31,2388.07,9066.42,1.3,47.53,521.32,2388.09,8143.06,8.4165,0.03,394,2388,100.0,38.77,23.2396
2020-04-10,0.0011,-0.0003,100.0,518.67,642.78,1582.6,1406.3,14.62,21.61,553.15,2388.09,9064.28,1.3,47.31,520.97,2388.12,8140.1,8.4431,0.03,394,2388,100.0,38.77,23.306
2020-04-11,0.0011,0.0005,100.0,518.67,643.21,1590.21,1404.97,14.62,21.61,552.96,2388.1,9064.05,1.3,47.58,520.82,2388.07,8141.49,8.4168,0.03,393,2388,100.0,38.66,23.3462
2020-04-12,-0.0026,0.0004,100.0,518.67,642.84,1584.29,1408.55,14.62,21.61,553.49,2388.12,9068.06,1.3,47.51,521.26,2388.08,8145.81,8.4242,0.03,394,2388,100.0,38.82,23.2589
2020-04-13,0.0003,-0.0004,100.0,518.67,643.05,1598.85,1414.03,14.62,21.61,552.79,2388.08,9066.91,1.3,47.37,521.73,2388.04,8144.24,8.4679,0.03,394,2388,100.0,39.0,23.2359
2020-04-14,-0.0013,0.0,100.0,518.67,642.79,1590.43,1418.25,14.62,21.61,553.16,2388.13,9067.12,1.3,47.54,521.63,2388.14,8145.51,8.4684,0.03,393,2388,100.0,38.87,23.29
2020-04-15,-0.0008,0.0001,100.0,518.67,642.95,1587.61,1410.23,14.62,21.61,553.68,2388.05,9068.69,1.3,47.55,521.23,2388.12,8146.86,8.4461,0.03,393,2388,100.0,38.75,23.3104
2020-04-16,-0.0002,-0.0004,100.0,518.67,642.58,1593.74,1416.13,14.62,21.61,552.6,2388.13,9074.47,1.3,47.77,521.46,2388.09,8149.73,8.4234,0.03,393,2388,100.0,38.73,23.2496
2020-04-17,-0.0024,0.0005,100.0,518.67,642.51,1590.91,1410.02,14.62,21.61,552.94,2388.05,9064.09,1.3,47.57,521.87,2388.05,8145.81,8.4371,0.03,393,2388,100.0,38.64,23.2385
2020-04-18,-0.0016,-0.0001,100.0,518.67,642.98,1588.13,1412.34,14.62,21.61,552.71,2388.13,9063.33,1.3,47.61,521.28,2388.03,8143.21,8.4172,0.03,393,2388,100.0,38.8,23.3132
2020-04-19,-0.0015,0.0001,100.0,518.67,642.89,1584.86,1412.78,14.62,21.61,553.42,2388.12,9073.67,1.3,47.68,521.57,2388.08,8145.08,8.4596,0.03,395,2388,100.0,38.72,23.2199
2020-04-20,0.0009,-0.0002,100.0,518.67,642.56,1593.29,1408.46,14.62,21.61,554.1,2388.09,9071.3,1.3,47.27,520.81,2388.03,8147.78,8.4369,0.03,394,2388,100.0,38.96,23.2136
2020-04-21,0.0037,-0.0003,100.0,518.67,642.78,1593.39,1412.04,14.62,21.61,553.44,2388.12,9068.22,1.3,47.78,521.44,2388.06,8147.14,8.4227,0.03,394,2388,100.0,38.9,23.3333
2020-04-22,0.0001,0.0002,100.0,518.67,642.98,1597.42,1414.86,14.62,21.61,553.73,2388.11,9062.6,1.3,47.75,520.85,2388.12,8148.34,8.4758,0.03,394,2388,100.0,38.73,23.2955
2020-04-23,0.0008,-0.0001,100.0,518.67,642.65,1591.57,1417.22,14.62,21.61,553.56,2388.05,9066.89,1.3,47.48,521.41,2388.13,8144.01,8.4534,0.03,394,2388,100.0,38.87,23.3309
2020-04-24,0.0013,-0.0001,100.0,518.67,643.52,1592.63,1412.81,14.62,21.61,553.34,2388.15,9067.29,1.3,47.69,521.18,2388.11,8145.31,8.4221,0.03,394,2388,100.0,38.66,23.3003
2020-04-25,-0.0019,-0.0002,100.0,518.67,642.36,1583.37,1407.82,14.62,21.61,552.65,2388.13,9074.41,1.3,47.7,521.26,2388.12,8147.53,8.4414,0.03,392,2388,100.0,38.8,23.1497
2020-04-26,-0.0013,-0.0002,100.0,518.67,642.59,1595.5,1409.09,14.62,21.61,552.72,2388.1,9079.35,1.3,47.57,521.32,2388.1,8148.39,8.4595,0.03,394,2388,100.0,38.75,23.2431
2020-04-27,0.0058,-0.0002,100.0,518.67,643.32,1593.4,1413.69,14.62,21.61,552.83,2388.11,9069.01,1.3,47.73,521.06,2388.1,8146.34,8.4458,0.03,394,2388,100.0,38.59,23.2403
2020-04-28,-0.0011,0.0005,100.0,518.67,642.95,1587.55,1413.53,14.62,21.61,552.95,2388.15,9077.44,1.3,47.55,520.97,2388.11,8151.73,8.4574,0.03,393,2388,100.0,38.84,23.2927
2020-04-29,0.0004,0.0001,100.0,518.67,643.21,1589.74,1415.34,14.62,21.61,553.34,2388.14,9068.53,1.3,47.71,520.62,2388.1,8148.29,8.4501,0.03,393,2388,100.0,38.79,23.2752
2020-04-30,0.0021,-0.0002,100.0,518.67,642.57,1593.72,1408.09,14.62,21.61,552.84,2388.05,9074.03,1.3,47.68,520.4,2388.14,8149.59,8.4502,0.03,394,2388,100.0,38.55,23.2462
2020-05-01,-0.0001,-0.0004,100.0,518.67,643.13,1594.1,1410.86,14.62,21.61,553.41,2388.11,9078.58,1.3,47.53,520.8,2388.12,8152.88,8.4475,0.03,394,2388,100.0,38.68,23.2126
2020-05-02,-0.0013,0.0005,100.0,518.67,643.28,1590.26,1414.54,14.62,21.61,553.37,2388.08,9075.37,1.3,47.75,521.57,2388.16,8149.36,8.4847,0.03,394,2388,100.0,38.75,23.3012
2020-05-03,-0.0011,-0.0003,100.0,518.67,642.9,1590.16,1412.15,14.62,21.61,552.3,2388.1,9074.06,1.3,47.78,521.29,2388.07,8151.25,8.4958,0.03,394,2388,100.0,38.71,23.2348
2020-05-04,-0.0003,-0.0001,100.0,518.67,642.92,1593.22,1414.53,14.62,21.61,553.3,2388.16,9074.19,1.3,47.6,521.02,2388.1,8153.63,8.4353,0.03,395,2388,100.0,38.81,23.2802
2020-05-05,0.0008,0.0,100.0,518.67,642.88,1582.94,1408.0,14.62,21.61,553.08,2388.1,9077.55,1.3,47.61,520.83,2388.12,8152.51,8.4751,0.03,394,2388,100.0,38.54,23.1653
2020-05-06,0.0012,-0.0001,100.0,518.67,642.78,1598.39,1418.32,14.62,21.61,552.89,2388.11,9080.4,1.3,47.64,520.95,2388.12,8149.36,8.4596,0.03,393,2388,100.0,38.72,23.3051
2020-05-07,0.0011,0.0004,100.0,518.67,643.39,1589.76,1414.51,14.62,21.61,552.85,2388.14,9068.97,1.3,47.65,521.22,2388.15,8153.74,8.4555,0.03,395,2388,100.0,38.7,23.2549
2020-05-08,-0.0005,-0.0003,100.0,518.67,643.12,1589.98,1416.63,14.62,21.61,552.69,2388.13,9084.03,1.3,47.77,521.21,2388.08,8158.16,8.4526,0.03,396,2388,100.0,38.79,23.1676
2020-05-09,-0.0022,0.0002,100.0,518.67,642.19,1592.49,1411.57,14.62,21.61,552.77,2388.13,9077.67,1.3,47.59,521.23,2388.09,8156.7,8.4566,0.03,394,2388,100.0,38.65,23.2317
2020-05-10,-0.0012,0.0002,100.0,518.67,643.25,1592.73,1409.92,14.62,21.61,552.74,2388.12,9078.64,1.3,47.88,521.08,2388.12,8149.97,8.4402,0.03,393,2388,100.0,38.74,23.2929
2020-05-11,0.0027,0.0,100.0,518.67,642.4,1590.66,1415.4,14.62,21.61,552.91,2388.09,9080.9,1.3,47.58,520.9,2388.11,8161.46,8.4332,0.03,394,2388,100.0,38.83,23.1578
2020-05-12,-0.0047,-0.0002,100.0,518.67,643.06,1594.49,1420.97,14.62,21.61,552.88,2388.06,9082.8,1.3,47.57,521.14,2388.1,8155.25,8.4502,0.03,394,2388,100.0,38.69,23.2251
2020-05-13,-0.0019,0.0002,100.0,518.67,643.01,1596.44,1411.48,14.62,21.61,553.19,2388.07,9074.17,1.3,47.76,521.21,2388.13,8159.29,8.433,0.03,395,2388,100.0,38.73,23.2467
2020-05-14,-0.0016,0.0005,100.0,518.67,643.12,1595.22,1414.96,14.62,21.61,552.75,2388.11,9082.71,1.3,47.57,520.87,2388.12,8162.23,8.5017,0.03,392,2388,100.0,38.65,23.1694
