,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2019-10-31,0.0041,0.0002,100.0,518.67,641.86,1581.29,1398.54,14.62,21.61,554.25,2387.98,9061.49,1.3,47.17,522.33,2388.02,8145.69,8.4125,0.03,393,2388,100.0,38.9,23.4714
2019-11-01,0.0025,-0.0003,100.0,518.67,641.99,1587.52,1397.13,14.62,21.61,554.91,2388.03,9063.28,1.3,47.26,522.67,2388.04,8138.29,8.4112,0.03,394,2388,100.0,39.1,23.4519
2019-11-02,0.0043,0.0003,100.0,518.67,641.9,1580.25,1400.76,14.62,21.61,554.5,2388.02,9067.72,1.3,47.2,522.4,2387.98,8143.88,8.4302,0.03,392,2388,100.0,39.09,23.4204
2019-11-03,-0.0027,-0.0002,100.0,518.67,642.68,1583.76,1396.06,14.62,21.6,554.07,2387.98,9068.84,1.3,47.2,522.3,2388.06,8142.22,8.3667,0.03,390,2388,100.0,38.94,23.3466
2019-11-04,-0.001,0.0002,100.0,518.67,642.19,1590.68,1397.93,14.62,21.61,555.03,2388.04,9058.55,1.3,47.13,522.55,2388.05,8147.84,8.4197,0.03,392,2388,100.0,39.02,23.3691
2019-11-05,-0.0002,-0.0004,100.0,518.67,642.21,1582.08,1398.27,14.62,21.61,553.79,2388.04,9057.48,1.3,47.31,522.38,2388.05,8138.98,8.3774,0.03,393,2388,100.0,39.04,23.5266
2019-11-06,-0.0006,0.0003,100.0,518.67,642.09,1582.84,1394.06,14.62,21.61,554.77,2388.01,9053.85,1.3,47.11,522.67,2388.02,8145.69,8.3926,0.03,392,2388,100.0,38.83,23.3941
2019-11-07,0.0008,0.0002,100.0,518.67,641.84,1583.22,1392.16,14.62,21.61,554.32,2387.95,9066.71,1.3,47.29,522.65,2388.03,8142.23,8.399,0.03,391,2388,100.0,39.13,23.4203
2019-11-08,-0.0023,0.0001,100.0,518.67,642.16,1590.72,1404.53,14.62,21.61,553.43,2388.03,9070.18,1.3,47.09,521.76,2387.98,8146.15,8.3977,0.03,393,2388,100.0,38.98,23.4736
2019-11-09,-0.0003,-0.0002,100.0,518.67,642.08,1583.34,1401.77,14.62,21.61,554.51,2388.0,9063.97,1.3,47.22,522.29,2387.94,8144.06,8.3991,0.03,393,2388,100.0,38.89,23.3667
2019-11-10,-0.0007,-0.0001,100.0,518.67,642.05,1586.25,1402.23,14.62,21.61,554.76,2387.95,9058.49,1.3,47.26,521.87,2387.99,8140.93,8.3918,0.03,393,2388,100.0,38.83,23.3516
2019-11-11,-0.0031,0.0004,100.0,518.67,642.64,1584.63,1398.24,14.62,21.61,553.63,2388.06,9060.06,1.3,47.09,522.15,2388.02,8138.67,8.433,0.03,391,2388,100.0,39.1,23.4876
2019-11-12,0.0016,-0.0004,100.0,518.67,642.29,1578.38,1396.15,14.62,21.61,554.87,2388.03,9067.86,1.3,47.16,522.49,2388.0,8145.66,8.3916,0.03,392,2388,100.0,39.06,23.5014
2019-11-13,-0.0028,0.0,100.0,518.67,641.95,1583.94,1392.55,14.62,21.61,554.4,2388.05,9058.09,1.3,47.19,522.18,2388.04,8144.11,8.4157,0.03,391,2388,100.0,38.99,23.4956
2019-11-14,0.0039,-0.0003,100.0,518.67,642.01,1574.81,1395.25,14.62,21.61,555.49,2387.96,9054.41,1.3,47.09,521.79,2387.97,8145.24,8.4028,0.03,391,2388,100.0,39.01,23.3685
2019-11-15,-0.0011,-0.0003,100.0,518.67,641.76,1584.06,1401.71,14.62,21.61,554.01,2388.02,9059.41,1.3,47.18,522.23,2388.02,8146.64,8.418,0.03,391,2388,100.0,38.92,23.4342
2019-11-16,-0.0041,-0.0002,100.0,518.67,641.9,1584.95,1394.68,14.62,21.61,555.12,2387.99,9062.65,1.3,47.15,522.6,2387.98,8146.16,8.3932,0.03,393,2388,100.0,39.02,23.4406
2019-11-17,0.0031,-0.0003,100.0,518.67,642.28,1582.82,1397.08,14.62,21.61,554.42,2388.05,9072.16,1.3,47.16,522.07,2388.03,8142.01,8.3761,0.03,392,2388,100.0,39.16,23.374
2019-11-18,0.0037,0.0003,100.0,518.67,642.33,1585.26,1393.86,14.62,21.61,555.54,2388.05,9057.94,1.3,47.27,521.94,2388.04,8154.14,8.4046,0.03,391,2388,100.0,39.05,23.4434
2019-11-19,-0.0021,0.0004,100.0,518.67,642.09,1585.52,1396.25,14.62,21.61,554.35,2388.0,9061.11,1.3,47.23,522.05,2388.02,8140.24,8.3922,0.03,391,2388,100.0,39.0,23.3844
2019-11-20,0.0007,0.0004,100.0,518.67,642.32,1575.94,1398.75,14.62,21.61,554.73,2387.95,9053.22,1.3,47.42,522.21,2388.01,8147.08,8.4622,0.03,391,2388,100.0,39.08,23.4296
2019-11-21,0.0022,0.0003,100.0,518.67,642.19,1581.22,1394.76,14.62,21.61,554.95,2387.98,9064.97,1.3,47.28,522.94,2387.98,8144.37,8.3681,0.03,392,2388,100.0,39.14,23.4102
2019-11-22,-0.0009,0.0,100.0,518.67,642.06,1581.53,1387.94,14.62,21.61,554.79,2387.98,9064.46,1.3,47.22,522.31,2388.01,8146.92,8.4155,0.03,393,2388,100.0,38.98,23.3245
2019-11-23,0.001,0.0001,100.0,518.67,641.91,1586.91,1392.19,14.62,21.61,553.85,2388.03,9060.22,1.3,47.35,522.59,2388.04,8148.27,8.4118,0.03,390,2388,100.0,39.11,23.3904
2019-11-24,0.0028,-0.0001,100.0,518.67,642.31,1580.91,1399.13,14.62,21.61,554.18,2387.92,9056.38,1.3,47.22,522.89,2388.03,8140.7,8.4111,0.03,391,2388,100.0,39.09,23.4393
2019-11-25,-0.0007,-0.0003,100.0,518.67,642.1,1588.99,1399.51,14.62,21.61,554.5,2388.01,9065.35,1.3,47.34,522.03,2387.98,8141.18,8.4026,0.03,393,2388,100.0,38.99,23.4705
2019-11-26,-0.0024,0.0003,100.0,518.67,642.4,1579.86,1392.07,14.62,21.61,554.66,2388.0,9054.24,1.3,47.14,522.48,2387.92,8139.95,8.4177,0.03,391,2388,100.0,39.0,23.4603
2019-11-27,-0.0036,-0.0003,100.0,518.67,642.39,1592.11,1393.97,14.62,21.61,554.05,2388.04,9053.38,1.3,47.26,522.3,2388.02,8138.44,8.4014,0.03,391,2388,100.0,38.89,23.2904
2019-11-28,-0.0026,-0.0004,100.0,518.67,642.42,1580.66,1405.03,14.62,21.61,554.51,2387.98,9068.95,1.3,47.11,522.15,2387.99,8143.16,8.3978,0.03,390,2388,100.0,39.02,23.3857
2019-11-29,-0.0025,-0.0003,100.0,518.67,642.03,1583.54,1397.5,14.62,21.61,554.65,2388.0,9059.66,1.3,47.2,522.53,2388.01,8147.65,8.3942,0.03,391,2388,100.0,39.22,23.397
2019-11-30,0.0015,-0.0003,100.0,518.67,642.27,1583.88,1399.23,14.62,21.61,554.51,2387.99,9056.86,1.3,47.15,522.39,2388.01,8146.49,8.3969,0.03,392,2388,100.0,39.14,23.491
2019-12-01,-0.0033,-0.0001,100.0,518.67,641.98,1578.4,1400.04,14.62,21.61,554.71,2388.08,9062.07,1.3,47.21,522.77,2387.99,8146.33,8.4314,0.03,392,2388,100.0,39.07,23.4506
2019-12-02,-0.0022,-0.0005,100.0,518.67,642.33,1580.99,1407.54,14.62,21.61,554.17,2388.01,9062.73,1.3,47.21,522.28,2388.02,8139.72,8.3858,0.03,391,2388,100.0,39.05,23.5125
2019-12-03,0.0021,0.0004,100.0,518.67,642.1,1581.1,1392.46,14.62,21.61,553.86,2387.97,9058.68,1.3,47.36,522.17,2387.96,8150.49,8.3969,0.03,393,2388,100.0,39.08,23.3928
2019-12-04,-0.0014,0.0003,100.0,518.67,641.57,1588.91,1400.43,14.62,21.61,554.04,2387.95,9065.49,1.3,47.14,521.8,2388.06,8143.76,8.4139,0.03,392,2388,100.0,39.01,23.3442
2019-12-05,0.0004,-0.0005,100.0,518.67,642.49,1583.25,1400.81,14.62,21.61,554.53,2388.02,9059.72,1.3,47.07,522.57,2387.98,8140.18,8.3857,0.03,391,2388,100.0,38.97,23.4216
2019-12-06,-0.0061,-0.0003,100.0,518.67,642.39,1580.33,1391.68,14.62,21.61,554.68,2388.0,9065.77,1.3,47.09,522.04,2387.98,8135.89,8.3862,0.03,391,2388,100.0,39.09,23.4079
2019-12-07,-0.002,-0.0004,100.0,518.67,642.09,1592.4,1394.56,14.62,21.61,554.21,2388.0,9056.27,1.3,47.25,522.17,2387.98,8143.57,8.414,0.03,393,2388,100.0,38.99,23.425
2019-12-08,0.0009,0.0004,100.0,518.67,642.19,1585.77,1403.47,14.62,21.61,554.13,2388.04,9057.11,1.3,47.31,522.34,2388.04,8146.13,8.4188,0.03,393,2388,100.0,38.88,23.4924
2019-12-09,0.0014,0.0003,100.0,518.67,641.79,1575.58,1398.54,14.62,21.61,554.61,2388.0,9063.28,1.3,47.16,522.77,2388.01,8143.05,8.3943,0.03,392,2388,100.0,38.8,23.3464
2019-12-10,-0.0026,0.0,100.0,518.67,642.11,1579.02,1405.55,14.62,21.61,554.44,2388.0,9061.29,1.3,47.32,522.05,2388.03,8149.63,8.4097,0.03,389,2388,100.0,38.98,23.3442
2019-12-11,-0.0021,-0.0004,100.0,518.67,641.95,1581.94,1400.04,14.62,21.61,554.73,2388.0,9067.08,1.3,47.3,522.47,2387.95,8148.8,8.4045,0.03,390,2388,100.0,38.87,23.4563
2019-12-12,0.0005,-0.0002,100.0,518.67,642.31,1576.09,1399.97,14.62,21.61,554.85,2388.0,9063.07,1.3,47.33,522.17,2388.01,8146.68,8.4121,0.03,393,2388,100.0,39.02,23.5325
2019-12-13,-0.0013,0.0004,100.0,518.67,642.16,1592.19,1388.31,14.62,21.61,555.46,2388.02,9060.64,1.3,47.21,522.37,2388.0,8145.58,8.3846,0.03,390,2388,100.0,39.11,23.3878
2019-12-14,0.0006,-0.0005,100.0,518.67,641.92,1593.2,1398.21,14.62,21.61,554.32,2388.04,9061.99,1.3,47.12,522.18,2388.01,8146.62,8.3755,0.03,392,2388,100.0,39.12,23.3815
2019-12-15,-0.0024,-0.0002,100.0,518.67,642.56,1583.41,1401.06,14.62,21.61,554.51,2388.01,9062.48,1.3,47.18,521.99,2388.08,8140.42,8.3853,0.03,392,2388,100.0,39.04,23.3567
2019-12-16,0.0005,0.0004,100.0,518.67,642.13,1586.19,1402.83,14.62,21.61,553.87,2388.05,9068.4,1.3,47.27,522.4,2387.97,8140.31,8.4087,0.03,392,2388,100.0,38.96,23.3857
2019-12-17,-0.0034,-0.0003,100.0,518.67,642.1,1590.38,1400.42,14.62,21.61,555.08,2388.07,9070.85,1.3,47.31,522.09,2388.02,8143.82,8.4191,0.03,393,2388,100.0,39.07,23.4073
2019-12-18,0.0012,-0.0003,100.0,518.67,641.76,1581.71,1396.5,14.62,21.61,554.04,2388.03,9057.55,1.3,47.07,522.12,2388.02,8139.23,8.4058,0.03,392,2388,100.0,38.79,23.4817
2019-12-19,-0.002,-0.0005,100.0,518.67,642.37,1590.55,1401.26,14.62,21.61,553.35,2387.99,9059.93,1.3,47.2,522.01,2388.04,8138.32,8.3866,0.03,393,2388,100.0,38.95,23.3719
2019-12-20,0.0011,-0.0005,100.0,518.67,642.06,1592.71,1401.82,14.62,21.61,554.6,2388.03,9065.59,1.3,47.12,522.81,2388.0,8143.03,8.4279,0.03,392,2388,100.0,38.93,23.3344
2019-12-21,-0.0007,-0.0,100.0,518.67,642.25,1585.7,1397.42,14.62,21.61,554.09,2388.03,9062.62,1.3,47.16,522.36,2388.01,8139.31,8.4358,0.03,393,2388,100.0,38.96,23.4335
2019-12-22,-0.0016,0.0001,100.0,518.67,642.41,1587.43,1397.45,14.62,21.61,553.84,2388.02,9066.6,1.3,47.31,522.12,2388.05,8144.37,8.38,0.03,392,2388,100.0,38.97,23.4108
2019-12-23,0.0017,-0.0004,100.0,518.67,642.13,1579.33,1402.04,14.62,21.6,554.93,2388.03,9071.25,1.3,47.13,521.69,2388.02,8133.34,8.4216,0.03,392,2388,100.0,38.92,23.422
2019-12-24,0.0008,-0.0002,100.0,518.67,641.72,1592.22,1402.66,14.62,21.61,554.71,2388.03,9059.69,1.3,47.34,522.26,2388.04,8147.05,8.4048,0.03,392,2388,100.0,39.04,23.3875
2019-12-25,0.0009,0.0003,100.0,518.67,642.26,1588.11,1401.24,14.62,21.61,553.99,2387.98,9062.54,1.3,47.29,522.92,2388.03,8148.28,8.384,0.03,391,2388,100.0,38.99,23.3181
2019-12-26,0.0021,0.0004,100.0,518.67,641.86,1584.14,1398.2,14.62,21.61,554.19,2388.07,9064.28,1.3,47.17,522.32,2388.02,8140.61,8.4038,0.03,391,2388,100.0,39.26,23.3835
2019-12-27,0.0013,0.0,100.0,518.67,642.09,1590.28,1397.2,14.62,21.61,554.31,2387.94,9069.94,1.3,47.36,522.36,2388.01,8144.41,8.4292,0.03,391,2388,100.0,39.0,23.4301
2019-12-28,0.003,0.0,100.0,518.67,642.18,1587.41,1400.15,14.62,21.61,554.84,2387.98,9058.9,1.3,47.21,521.69,2388.07,8141.49,8.4239,0.03,394,2388,100.0,38.99,23.4631
2019-12-29,0.0005,0.0001,100.0,518.67,642.61,1588.24,1395.51,14.62,21.61,554.39,2387.96,9069.63,1.3,47.32,522.15,2387.98,8143.82,8.407,0.03,393,2388,100.0,39.05,23.3775
2019-12-30,0.0005,-0.0001,100.0,518.67,641.95,1581.03,1394.95,14.62,21.61,554.35,2387.98,9062.77,1.3,47.06,522.12,2387.98,8144.58,8.4259,0.03,389,2388,100.0,39.05,23.5036
2019-12-31,-0.0001,0.0001,100.0,518.67,641.88,1580.45,1396.24,14.62,21.61,553.91,2387.97,9065.21,1.3,47.15,521.7,2388.07,8138.76,8.4136,0.03,392,2388,100.0,39.09,23.4048
2020-01-01,0.0005,-0.0003,100.0,518.67,642.01,1585.08,1399.51,14.62,21.6,554.5,2388.02,9062.69,1.3,47.1,521.92,2388.05,8147.57,8.4045,0.03,392,2388,100.0,38.98,23.4566
2020-01-02,-0.001,-0.0005,100.0,518.67,642.62,1585.66,1402.32,14.62,21.61,554.87,2387.98,9063.48,1.3,47.24,522.08,2387.96,8145.29,8.3805,0.03,392,2388,100.0,39.02,23.3948
2020-01-03,0.0009,-0.0001,100.0,518.67,642.65,1587.19,1404.67,14.62,21.61,554.25,2388.01,9059.81,1.3,47.34,522.55,2388.01,8144.16,8.3897,0.03,392,2388,100.0,38.85,23.4286
2020-01-04,0.002,-0.0001,100.0,518.67,641.66,1587.7,1396.17,14.62,21.61,554.17,2387.99,9066.2,1.3,47.1,522.44,2388.02,8151.19,8.3781,0.03,392,2388,100.0,39.16,23.4151
2020-01-05,-0.0032,-0.0002,100.0,518.67,641.7,1582.42,1401.18,14.62,21.61,554.52,2387.95,9059.69,1.3,47.12,522.92,2388.07,8147.5,8.4028,0.03,391,2388,100.0,39.05,23.5472
2020-01-06,-0.0034,-0.0005,100.0,518.67,642.16,1592.99,1405.93,14.62,21.61,554.04,2388.03,9062.78,1.3,47.32,522.15,2388.06,8145.52,8.438,0.03,392,2388,100.0,39.02,23.2446
2020-01-07,-0.0015,0.0003,100.0,518.67,641.64,1594.32,1404.31,14.62,21.61,554.19,2388.05,9063.7,1.3,47.24,522.42,2387.98,8144.73,8.378,0.03,391,2388,100.0,38.75,23.4034
2020-01-08,0.0011,-0.0002,100.0,518.67,642.18,1590.28,1401.61,14.62,21.61,553.94,2388.0,9061.52,1.3,47.11,522.35,2388.06,8146.86,8.4034,0.03,392,2388,100.0,39.22,23.3348
2020-01-09,0.0013,0.0003,100.0,518.67,641.97,1582.99,1395.14,14.62,21.61,554.7,2388.01,9070.77,1.3,47.19,522.2,2388.0,8148.04,8.4275,0.03,392,2388,100.0,38.74,23.3724
2020-01-10,-0.0,-0.0003,100.0,518.67,641.78,1589.91,1405.57,14.62,21.61,554.66,2388.04,9062.56,1.3,47.19,522.45,2388.0,8142.98,8.3814,0.03,392,2388,100.0,39.09,23.4267
2020-01-11,0.0045,-0.0001,100.0,518.67,642.26,1586.87,1399.91,14.62,21.61,554.1,2387.98,9060.91,1.3,47.35,522.03,2388.0,8154.15,8.3879,0.03,392,2388,100.0,39.11,23.3427
2020-01-12,0.003,-0.0,100.0,518.67,642.14,1583.67,1398.29,14.62,21.61,554.35,2388.01,9065.71,1.3,47.22,522.31,2387.99,8147.83,8.398,0.03,391,2388,100.0,39.05,23.3228
2020-01-13,-0.0022,-0.0005,100.0,518.67,642.57,1584.73,1396.98,14.62,21.61,554.53,2388.05,9064.23,1.3,47.16,522.36,2387.99,8142.83,8.3733,0.03,391,2388,100.0,38.99,23.4781
2020-01-14,0.0025,0.0004,100.0,518.67,642.3,1586.66,1406.2,14.62,21.61,554.07,2388.07,9070.5,1.3,47.2,522.07,2387.95,8144.58,8.4193,0.03,392,2388,100.0,38.99,23.4314
2020-01-15,-0.0017,-0.0004,100.0,518.67,642.31,1590.24,1399.02,14.62,21.61,554.21,2388.05,9063.46,1.3,47.25,522.29,2388.02,8147.36,8.3952,0.03,392,2388,100.0,38.91,23.3373
2020-01-16,-0.0019,-0.0003,100.0,518.67,642.55,1587.71,1399.51,14.62,21.61,554.5,2388.03,9070.17,1.3,47.1,522.13,2388.04,8146.95,8.3857,0.03,392,2388,100.0,38.72,23.3219
2020-01-17,-0.001,0.0002,100.0,518.67,642.47,1595.37,1405.55,14.62,21.61,553.74,2388.01,9056.66,1.3,47.24,522.3,2388.05,8143.82,8.4277,0.03,393,2388,100.0,38.96,23.381
2020-01-18,0.0004,0.0,100.0,518.67,642.54,1579.7,1399.06,14.62,21.61,554.41,2388.05,9067.43,1.3,47.27,522.17,2388.01,8149.04,8.4108,0.03,391,2388,100.0,38.97,23.3886
2020-01-19,0.0011,-0.0003,100.0,518.67,642.37,1583.81,1387.86,14.62,21.61,553.75,2388.02,9069.96,1.3,47.07,522.16,2387.97,8152.34,8.4209,0.03,393,2388,100.0,38.84,23.4414
2020-01-20,0.002,-0.0003,100.0,518.67,642.38,1587.64,1396.12,14.62,21.61,554.8,2388.03,9067.94,1.3,47.23,521.98,2388.04,8149.21,8.4235,0.03,392,2388,100.0,38.88,23.3304
2020-01-21,0.0019,-0.0003,100.0,518.67,641.94,1578.25,1403.2,14.62,21.61,554.08,2387.96,9069.75,1.3,47.4,522.15,2388.04,8151.68,8.3859,0.03,392,2388,100.0,39.19,23.3539
2020-01-22,0.0013,-0.0004,100.0,518.67,641.75,1589.03,1397.57,14.62,21.61,554.23,2388.03,9069.25,1.3,47.39,522.31,2388.06,8145.69,8.3931,0.03,394,2388,100.0,39.18,23.3736
2020-01-23,0.0007,-0.0,100.0,518.67,642.38,1590.66,1398.16,14.62,21.61,554.63,2387.99,9060.17,1.3,47.23,522.14,2388.02,8144.29,8.4179,0.03,392,2388,100.0,39.07,23.3302
2020-01-24,-0.0024,0.0004,100.0,518.67,642.45,1580.18,1393.81,14.62,21.61,554.2,2388.07,9075.17,1.3,47.16,522.34,2388.05,8148.69,8.4206,0.03,393,2388,100.0,39.03,23.4957
2020-01-25,-0.0008,0.0,100.0,518.67,642.07,1591.93,1402.59,14.62,21.61,554.58,2387.94,9069.3,1.3,47.3,522.18,2388.06,8147.74,8.4174,0.03,391,2388,100.0,39.04,23.331
2020-01-26,-0.0015,-0.0001,100.0,518.67,641.96,1590.26,1407.44,14.62,21.61,553.81,2388.01,9068.16,1.3,47.25,521.75,2388.0,8148.06,8.4114,0.03,392,2388,100.0,38.95,23.3635
2020-01-27,-0.0016,0.0,100.0,518.67,642.21,1580.99,1397.49,14.62,21.61,554.58,2388.01,9070.85,1.3,47.16,522.23,2388.04,8141.78,8.4329,0.03,392,2388,100.0,38.87,23.3467
2020-01-28,0.0022,0.0004,100.0,518.67,642.18,1587.56,1395.06,14.62,21.6,554.33,2387.99,9064.72,1.3,47.23,522.23,2387.96,8149.43,8.4171,0.03,393,2388,100.0,39.01,23.3853
2020-01-29,-0.0009,-0.0001,100.0,518.67,642.53,1584.33,1401.67,14.62,21.61,554.11,2388.04,9071.37,1.3,47.27,521.95,2388.08,8144.78,8.406,0.03,392,2388,100.0,38.93,23.305
2020-01-30,-0.0036,-0.0003,100.0,518.67,642.27,1587.04,1407.03,14.62,21.61,554.09,2388.02,9069.43,1.3,47.29,521.81,2388.01,8148.76,8.449,0.03,393,2388,100.0,38.98,23.4116
2020-01-31,0.003,0.0004,100.0,518.67,641.81,1586.81,1404.3,14.62,21.61,555.06,2388.01,9070.85,1.3,47.23,522.58,2388.04,8146.36,8.3938,0.03,392,2388,100.0,38.95,23.3545
2020-02-01,0.0038,-0.0005,100.0,518.67,642.07,1579.82,1400.23,14.62,21.61,553.86,2388.06,9060.52,1.3,47.3,522.02,2388.06,8152.2,8.373,0.03,391,2388,100.0,38.83,23.5004
2020-02-02,0.0021,0.0003,100.0,518.67,642.53,1585.47,1397.34,14.62,21.61,554.41,2388.06,9069.18,1.3,47.17,522.67,2388.04,8148.32,8.431,0.03,391,2388,100.0,39.07,23.4389
2020-02-03,-0.005,0.0,100.0,518.67,642.47,1580.79,1393.06,14.62,21.61,553.6,2388.03,9060.95,1.3,47.27,522.27,2387.99,8148.78,8.3741,0.03,393,2388,100.0,39.01,23.2499
2020-02-04,-0.0018,-0.0005,100.0,518.67,642.14,1587.44,1404.3,14.62,21.61,554.6,2388.05,9061.4,1.3,47.25,522.16,2387.97,8149.02,8.4072,0.03,391,2388,100.0,39.13,23.4223
2020-02-05,-0.0004,-0.0003,100.0,518.67,642.2,1587.26,1404.7,14.62,21.61,554.32,2387.97,9073.33,1.3,47.33,522.23,2388.05,8150.79,8.411,0.03,391,2388,100.0,38.98,23.3743
2020-02-06,0.0,-0.0005,100.0,518.67,642.1,1589.47,1396.47,14.62,21.61,554.04,2388.01,9072.04,1.3,47.19,521.59,2388.03,8148.16,8.4074,0.03,391,2388,100.0,39.22,23.4736
2020-02-07,0.0055,-0.0004,100.0,518.67,642.39,1582.88,1400.24,14.62,21.61,553.91,2387.96,9060.95,1.3,47.3,522.16,2388.05,8148.63,8.3673,0.03,391,2388,100.0,39.13,23.4473
2020-02-08,0.0014,0.0004,100.0,518.67,642.34,1591.76,1405.67,14.62,21.61,554.89,2388.04,9066.2,1.3,47.37,522.27,2388.06,8145.4,8.4211,0.03,392,2388,100.0,38.88,23.3944
2020-02-09,0.0009,0.0003,100.0,518.67,642.3,1593.16,1396.1,14.62,21.61,554.1,2388.02,9061.42,1.3,47.16,521.98,2388.02,8146.16,8.4187,0.03,391,2388,100.0,38.9,23.4504
2020-02-10,-0.0022,-0.0003,100.0,518.67,642.24,1590.11,1397.4,14.62,21.61,554.14,2388.0,9067.78,1.3,47.26,522.31,2388.05,8145.18,8.3968,0.03,391,2388,100.0,39.02,23.336
