,OpSetting1,OpSetting2,OpSetting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21
2019-12-03,-0.0016,0.0002,100.0,518.67,641.96,1591.5,1404.06,14.62,21.61,553.66,2388.16,9036.62,1.3,47.56,521.78,2388.1,8124.51,8.386,0.03,392,2388,100.0,38.89,23.3118
2019-12-04,-0.0025,-0.0004,100.0,518.67,642.66,1584.42,1389.68,14.62,21.61,552.93,2388.1,9050.28,1.3,47.52,521.87,2388.14,8123.05,8.4244,0.03,393,2388,100.0,39.14,23.2094
2019-12-05,0.0011,-0.0003,100.0,518.67,642.46,1582.09,1412.11,14.62,21.61,554.38,2388.09,9050.1,1.3,47.63,521.81,2388.13,8121.3,8.4668,0.03,391,2388,100.0,38.76,23.3011
2019-12-06,-0.0027,0.0001,100.0,518.67,642.69,1586.17,1406.92,14.62,21.61,553.34,2388.11,9052.51,1.3,47.59,521.24,2388.1,8127.6,8.42,0.03,395,2388,100.0,38.78,23.2952
2019-12-07,0.0003,-0.0004,100.0,518.67,642.53,1588.85,1405.52,14.62,21.61,553.11,2388.13,9050.71,1.3,47.38,522.02,2388.08,8122.41,8.4268,0.03,393,2388,100.0,38.87,23.4287
2019-12-08,0.0011,-0.0002,100.0,518.67,642.56,1593.82,1410.71,14.62,21.61,553.73,2388.12,9043.58,1.3,47.46,521.83,2388.13,8129.76,8.441,0.03,392,2388,100.0,38.85,23.2939
2019-12-09,-0.0001,-0.0005,100.0,518.67,642.75,1593.13,1406.56,14.62,21.61,553.37,2388.1,9047.39,1.3,47.6,521.63,2388.18,8124.01,8.3984,0.03,393,2388,100.0,38.94,23.1498
2019-12-10,0.0,0.0001,100.0,518.67,642.42,1581.02,1396.56,14.62,21.61,552.79,2388.13,9052.51,1.3,47.44,521.78,2388.11,8121.95,8.4266,0.03,392,2388,100.0,38.82,23.2514
2019-12-11,-0.0021,-0.0,100.0,518.67,642.7,1586.6,1406.91,14.62,21.61,553.45,2388.16,9047.83,1.3,47.56,521.66,2388.14,8134.64,8.4143,0.03,393,2388,100.0,38.77,23.2923
2019-12-12,0.0001,0.0003,100.0,518.67,642.28,1597.79,1401.38,14.62,21.61,553.74,2388.08,9038.49,1.3,47.41,521.62,2388.11,8127.2,8.4262,0.03,393,2388,100.0,38.84,23.3315
2019-12-13,0.0028,-0.0005,100.0,518.67,642.91,1588.33,1404.09,14.62,21.61,553.31,2388.12,9054.22,1.3,47.52,521.65,2388.12,8125.94,8.4206,0.03,393,2388,100.0,38.84,23.2878
2019-12-14,0.0013,-0.0002,100.0,518.67,642.27,1588.82,1408.5,14.62,21.61,553.57,2388.15,9035.05,1.3,47.2,521.44,2388.13,8128.59,8.4183,0.03,394,2388,100.0,38.89,23.3006
2019-12-15,0.001,-0.0001,100.0,518.67,643.54,1581.77,1408.63,14.62,21.61,553.81,2388.1,9043.09,1.3,47.44,521.03,2388.08,8121.02,8.4238,0.03,393,2388,100.0,38.63,23.2887
2019-12-16,0.0023,-0.0002,100.0,518.67,643.03,1590.76,1404.64,14.62,21.61,553.99,2388.08,9049.72,1.3,47.51,521.42,2388.11,8124.23,8.4059,0.03,391,2388,100.0,38.76,23.368
2019-12-17,-0.0005,-0.0002,100.0,518.67,642.17,1589.64,1408.56,14.62,21.61,553.42,2388.09,9042.85,1.3,47.56,521.78,2388.1,8120.35,8.4198,0.03,392,2388,100.0,38.89,23.3934
2019-12-18,-0.0007,0.0004,100.0,518.67,642.41,1592.51,1409.84,14.62,21.61,553.69,2388.13,9046.1,1.3,47.49,521.6,2388.13,8122.99,8.4303,0.03,392,2388,100.0,38.94,23.2167
2019-12-19,-0.0007,0.0003,100.0,518.67,642.25,1584.27,1405.18,14.62,21.61,553.62,2388.1,9049.57,1.3,47.39,521.82,2388.1,8123.05,8.426,0.03,393,2388,100.0,38.91,23.3103
2019-12-20,0.0004,0.0001,100.0,518.67,643.17,1589.79,1411.59,14.62,21.61,553.16,2388.16,9041.75,1.3,47.53,521.31,2388.1,8118.11,8.416,0.03,394,2388,100.0,39.05,23.3732
2019-12-21,-0.0006,0.0002,100.0,518.67,642.59,1584.97,1402.61,14.62,21.61,553.21,2388.08,9041.51,1.3,47.31,521.58,2388.1,8125.89,8.4391,0.03,393,2388,100.0,38.78,23.2756
2019-12-22,0.0001,-0.0003,100.0,518.67,642.51,1589.2,1403.36,14.62,21.61,553.46,2388.14,9041.32,1.3,47.37,521.06,2388.12,8124.1,8.4114,0.03,393,2388,100.0,38.74,23.3764
2019-12-23,-0.0014,-0.0002,100.0,518.67,642.93,1589.06,1409.03,14.62,21.61,552.88,2388.17,9042.04,1.3,47.71,521.37,2388.14,8127.59,8.3945,0.03,392,2388,100.0,38.87,23.2173
2019-12-24,-0.002,0.0002,100.0,518.67,642.05,1590.63,1408.19,14.62,21.61,553.32,2388.12,9042.16,1.3,47.69,521.32,2388.15,8123.6,8.4585,0.03,394,2388,100.0,38.9,23.2626
2019-12-25,-0.0006,-0.0001,100.0,518.67,642.65,1593.91,1404.79,14.62,21.61,553.29,2388.11,9042.22,1.3,47.41,521.56,2388.13,8118.93,8.4204,0.03,393,2388,100.0,38.84,23.3675
2019-12-26,-0.0008,-0.0004,100.0,518.67,643.45,1590.74,1404.67,14.62,21.61,553.56,2388.12,9045.23,1.3,47.24,521.99,2388.08,8129.16,8.4142,0.03,393,2388,100.0,39.04,23.1894
2019-12-27,0.0038,0.0003,100.0,518.67,641.9,1591.63,1404.88,14.62,21.61,553.57,2388.12,9042.5,1.3,47.51,521.43,2388.14,8123.04,8.4674,0.03,393,2388,100.0,38.95,23.2955
2019-12-28,-0.0006,0.0001,100.0,518.67,642.49,1592.13,1408.03,14.62,21.61,554.29,2388.14,9049.26,1.3,47.55,521.51,2388.14,8127.96,8.4318,0.03,393,2388,100.0,38.95,23.2534
2019-12-29,0.0014,-0.0005,100.0,518.67,642.64,1583.5,1409.77,14.62,21.61,553.69,2388.07,9049.03,1.3,47.63,521.5,2388.09,8125.54,8.419,0.03,393,2388,100.0,38.75,23.3002
2019-12-30,-0.0023,-0.0002,100.0,518.67,642.39,1582.69,1404.45,14.62,21.61,553.25,2388.1,9041.99,1.3,47.55,521.35,2388.11,8126.35,8.4512,0.03,393,2388,100.0,38.77,23.3319
2019-12-31,-0.0009,0.0002,100.0,518.67,642.29,1585.78,1410.14,14.62,21.61,553.36,2388.14,9041.12,1.3,47.45,521.5,2388.15,8121.9,8.4687,0.03,393,2388,100.0,38.75,23.3071
2020-01-01,0.0041,-0.0002,100.0,518.67,642.77,1589.44,1411.41,14.62,21.61,553.92,2388.12,9046.19,1.3,47.42,521.86,2388.09,8122.96,8.4625,0.03,393,2388,100.0,38.87,23.303
2020-01-02,-0.0029,-0.0004,100.0,518.67,642.81,1591.09,1401.27,14.62,21.61,553.08,2388.1,9039.47,1.3,47.54,521.68,2388.14,8121.85,8.4485,0.03,392,2388,100.0,38.84,23.3008
2020-01-03,0.0007,0.0003,100.0,518.67,642.41,1586.5,1407.63,14.62,21.61,553.37,2388.17,9049.53,1.3,47.56,521.66,2388.08,8127.64,8.3887,0.03,392,2388,100.0,38.88,23.3528
2020-01-04,0.0003,0.0005,100.0,518.67,642.46,1586.31,1410.46,14.62,21.61,552.87,2388.12,9037.6,1.3,47.54,521.43,2388.13,8122.48,8.444,0.03,393,2388,100.0,38.89,23.3859
2020-01-05,0.0016,-0.0,100.0,518.67,642.58,1587.28,1405.66,14.62,21.61,553.57,2388.11,9043.65,1.3,47.6,521.32,2388.13,8128.3,8.4392,0.03,393,2388,100.0,38.71,23.2468
2020-01-06,-0.0006,0.0002,100.0,518.67,642.26,1594.31,1415.29,14.62,21.61,553.98,2388.15,9051.83,1.3,47.69,521.76,2388.11,8127.5,8.4373,0.03,393,2388,100.0,38.87,23.2625
2020-01-07,-0.0044,-0.0005,100.0,518.67,642.58,1592.7,1409.25,14.62,21.61,553.62,2388.14,9045.06,1.3,47.66,521.44,2388.15,8129.1,8.4445,0.03,394,2388,100.0,38.66,23.3348
2020-01-08,-0.0001,0.0004,100.0,518.67,642.32,1585.86,1405.65,14.62,21.61,553.17,2388.11,9042.14,1.3,47.54,521.62,2388.12,8128.5,8.4496,0.03,393,2388,100.0,38.73,23.28
2020-01-09,0.0002,-0.0001,100.0,518.67,642.48,1584.77,1407.57,14.62,21.61,552.98,2388.14,9053.19,1.3,47.51,520.93,2388.08,8121.3,8.4799,0.03,393,2388,100.0,38.98,23.4417
2020-01-10,0.0002,-0.0001,100.0,518.67,642.35,1587.4,1403.72,14.62,21.61,553.53,2388.1,9041.8,1.3,47.54,521.77,2388.13,8125.62,8.4328,0.03,392,2388,100.0,38.81,23.2344
2020-01-11,0.0004,-0.0,100.0,518.67,642.1,1593.78,1404.47,14.62,21.61,553.4,2388.07,9053.36,1.3,47.41,521.54,2388.19,8127.66,8.4382,0.03,392,2388,100.0,38.89,23.3237
2020-01-12,-0.0007,-0.0001,100.0,518.67,642.44,1589.79,1403.74,14.62,21.61,553.18,2388.13,9045.93,1.3,47.48,521.37,2388.14,8126.44,8.3865,0.03,392,2388,100.0,38.98,23.3352
2020-01-13,-0.0024,-0.0004,100.0,518.67,642.09,1593.19,1404.18,14.62,21.61,553.04,2388.11,9044.54,1.3,47.55,521.56,2388.07,8125.56,8.4438,0.03,393,2388,100.0,38.83,23.2421
2020-01-14,-0.0039,-0.0002,100.0,518.67,642.57,1589.47,1403.5,14.62,21.61,553.96,2388.16,9043.73,1.3,47.51,521.4,2388.11,8121.68,8.4498,0.03,393,2388,100.0,38.61,23.2013
2020-01-15,-0.001,0.0004,100.0,518.67,642.66,1593.9,1409.4,14.62,21.61,553.46,2388.11,9049.17,1.3,47.56,521.51,2388.1,8126.9,8.4012,0.03,392,2388,100.0,38.83,23.3161
2020-01-16,0.0003,-0.0003,100.0,518.67,642.43,1595.59,1412.24,14.62,21.61,553.0,2388.1,9039.12,1.3,47.53,521.54,2388.13,8127.94,8.4505,0.03,392,2388,100.0,38.74,23.2486
2020-01-17,0.0025,0.0004,100.0,518.67,642.28,1587.92,1402.66,14.62,21.61,553.35,2388.13,9046.22,1.3,47.69,521.22,2388.12,8123.36,8.4481,0.03,393,2388,100.0,38.7,23.3669
2020-01-18,0.0,0.0001,100.0,518.67,642.95,1592.41,1409.13,14.62,21.61,553.63,2388.1,9045.97,1.3,47.59,521.17,2388.1,8123.16,8.4345,0.03,392,2388,100.0,38.79,23.3413
2020-01-19,-0.0037,0.0004,100.0,518.67,642.43,1589.59,1409.11,14.62,21.61,553.38,2388.09,9046.71,1.3,47.56,522.0,2388.11,8124.28,8.4183,0.03,393,2388,100.0,38.95,23.2474
2020-01-20,-0.0003,-0.0003,100.0,518.67,642.73,1595.22,1402.88,14.62,21.61,554.35,2388.14,9039.75,1.3,47.64,521.22,2388.1,8124.89,8.4686,0.03,393,2388,100.0,38.9,23.2885
2020-01-21,-0.0032,0.0004,100.0,518.67,642.92,1596.38,1410.74,14.62,21.61,552.77,2388.11,9047.97,1.3,47.54,521.35,2388.11,8126.46,8.4509,0.03,393,2388,100.0,38.96,23.3148
2020-01-22,0.0002,0.0004,100.0,518.67,642.92,1594.92,1411.51,14.62,21.61,553.47,2388.13,9048.04,1.3,47.47,521.4,2388.14,8131.26,8.4407,0.03,393,2388,100.0,38.75,23.2271
2020-01-23,0.0034,0.0004,100.0,518.67,642.19,1586.72,1408.98,14.62,21.61,553.33,2388.16,9051.66,1.3,47.56,520.85,2388.18,8128.32,8.456,0.03,393,2388,100.0,38.9,23.2818
2020-01-24,0.0012,0.0002,100.0,518.67,642.73,1602.22,1408.2,14.62,21.61,553.96,2388.16,9039.4,1.3,47.62,521.55,2388.12,8126.21,8.4412,0.03,393,2388,100.0,38.93,23.4138
2020-01-25,-0.0015,0.0002,100.0,518.67,642.33,1594.69,1407.33,14.62,21.61,553.6,2388.14,9048.62,1.3,47.46,521.33,2388.11,8132.0,8.465,0.03,393,2388,100.0,38.8,23.3232
2020-01-26,-0.0008,0.0004,100.0,518.67,642.64,1590.76,1412.31,14.62,21.61,553.46,2388.17,9040.16,1.3,47.66,521.13,2388.18,8124.96,8.456,0.03,393,2388,100.0,38.87,23.3365
2020-01-27,0.0,-0.0001,100.0,518.67,642.05,1583.12,1406.63,14.62,21.61,553.52,2388.12,9041.84,1.3,47.5,521.04,2388.15,8126.01,8.4365,0.03,392,2388,100.0,38.87,23.3682
2020-01-28,0.001,-0.0004,100.0,518.67,643.14,1584.12,1415.83,14.62,21.61,553.32,2388.09,9046.75,1.3,47.33,521.08,2388.1,8127.79,8.4388,0.03,394,2388,100.0,38.66,23.3793
2020-01-29,0.0013,0.0002,100.0,518.67,642.25,1585.18,1405.75,14.62,21.61,553.19,2388.16,9040.0,1.3,47.66,521.72,2388.12,8130.13,8.4297,0.03,393,2388,100.0,38.88,23.3328
2020-01-30,0.0027,0.0001,100.0,518.67,642.89,1587.82,1410.67,14.62,21.61,553.69,2388.11,9042.29,1.3,47.52,521.37,2388.09,8129.79,8.4111,0.03,393,2388,100.0,39.04,23.1984
2020-01-31,0.0027,0.0004,100.0,518.67,642.49,1592.68,1407.86,14.62,21.61,553.57,2388.12,9047.44,1.3,47.47,521.03,2388.12,8127.94,8.4314,0.03,393,2388,100.0,38.57,23.1957
2020-02-01,-0.0012,0.0001,100.0,518.67,642.49,1587.98,1406.75,14.62,21.61,552.73,2388.11,9044.75,1.3,47.47,521.46,2388.12,8122.29,8.4654,0.03,392,2388,100.0,38.76,23.4077
2020-02-02,-0.001,-0.0005,100.0,518.67,642.83,1581.49,1412.9,14.62,21.61,554.19,2388.14,9048.79,1.3,47.43,521.67,2388.12,8125.74,8.4445,0.03,392,2388,100.0,38.73,23.3167
2020-02-03,-0.0,0.0002,100.0,518.67,642.55,1589.2,1417.38,14.62,21.61,553.6,2388.12,9042.44,1.3,47.61,520.96,2388.11,8123.81,8.4489,0.03,394,2388,100.0,38.67,23.3266
2020-02-04,-0.0002,0.0004,100.0,518.67,643.03,1587.12,1406.02,14.62,21.61,553.42,2388.1,9044.13,1.3,47.6,521.05,2388.09,8120.63,8.4288,0.03,392,2388,100.0,38.91,23.259
2020-02-05,-0.0004,-0.0002,100.0,518.67,642.54,1586.46,1412.26,14.62,21.61,552.71,2388.11,9046.56,1.3,47.49,521.44,2388.14,8124.68,8.3922,0.03,393,2388,100.0,38.93,23.2817
2020-02-06,-0.0048,-0.0004,100.0,518.67,642.45,1586.36,1412.17,14.62,21.61,553.44,2388.09,9048.26,1.3,47.43,521.61,2388.11,8128.37,8.4001,0.03,392,2388,100.0,38.83,23.3002
2020-02-07,-0.0011,-0.0002,100.0,518.67,643.28,1596.87,1411.91,14.62,21.61,553.8,2388.11,9047.84,1.3,47.58,521.29,2388.13,8128.24,8.4163,0.03,392,2388,100.0,38.83,23.3029
2020-02-08,-0.0002,-0.0005,100.0,518.67,642.77,1586.31,1406.54,14.62,21.61,553.28,2388.12,9051.13,1.3,47.62,521.26,2388.13,8126.3,8.4311,0.03,394,2388,100.0,38.84,23.2196
2020-02-09,0.0067,-0.0004,100.0,518.67,642.71,1591.58,1411.07,14.62,21.61,553.65,2388.12,9051.04,1.3,47.48,521.19,2388.16,8129.4,8.4636,0.03,392,2388,100.0,39.0,23.2872
2020-02-10,0.0002,0.0001,100.0,518.67,643.05,1596.82,1413.28,14.62,21.61,553.18,2388.14,9050.58,1.3,47.54,521.33,2388.13,8126.03,8.4389,0.03,394,2388,100.0,38.87,23.2843
2020-02-11,-0.0005,0.0002,100.0,518.67,642.71,1587.19,1410.41,14.62,21.61,552.73,2388.13,9041.52,1.3,47.46,520.76,2388.12,8128.21,8.4584,0.03,393,2388,100.0,38.96,23.2967
2020-02-12,0.0013,0.0002,100.0,518.67,642.96,1584.66,1411.53,14.62,21.61,552.86,2388.09,9043.9,1.3,47.72,521.52,2388.08,8130.61,8.4427,0.03,395,2388,100.0,38.64,23.1529
2020-02-13,-0.002,-0.0,100.0,518.67,642.69,1594.57,1409.7,14.62,21.61,554.33,2388.14,9047.11,1.3,47.33,521.36,2388.15,8125.65,8.459,0.03,393,2388,100.0,38.87,23.2499
2020-02-14,-0.0,-0.0003,100.0,518.67,642.75,1594.64,1407.77,14.62,21.61,553.11,2388.12,9033.33,1.3,47.51,521.28,2388.15,8125.84,8.4315,0.03,392,2388,100.0,38.84,23.2652
2020-02-15,-0.0006,0.0002,100.0,518.67,642.9,1587.98,1405.42,14.62,21.61,553.41,2388.08,9046.47,1.3,47.4,521.3,2388.12,8125.6,8.4129,0.03,393,2388,100.0,38.8,23.2511
2020-02-16,0.0023,0.0003,100.0,518.67,642.13,1594.83,1411.49,14.62,21.61,552.99,2388.11,9044.06,1.3,47.55,521.33,2388.09,8128.0,8.4635,0.03,393,2388,100.0,38.84,23.3938
2020-02-17,0.0008,-0.0001,100.0,518.67,642.73,1590.17,1411.61,14.62,21.61,553.02,2388.16,9049.85,1.3,47.53,521.13,2388.14,8128.85,8.43,0.03,392,2388,100.0,38.88,23.24
2020-02-18,-0.0008,0.0,100.0,518.67,642.35,1592.32,1404.61,14.62,21.61,553.79,2388.16,9045.96,1.3,47.49,521.03,2388.15,8127.32,8.3946,0.03,392,2388,100.0,38.92,23.3491
2020-02-19,-0.0032,-0.0004,100.0,518.67,642.55,1598.89,1412.16,14.62,21.61,553.3,2388.12,9037.6,1.3,47.38,521.17,2388.12,8129.22,8.4151,0.03,393,2388,100.0,38.77,23.3834
2020-02-20,-0.0001,0.0002,100.0,518.67,642.89,1594.01,1403.77,14.62,21.61,553.47,2388.15,9042.59,1.3,47.65,521.62,2388.14,8127.79,8.4251,0.03,392,2388,100.0,38.94,23.2363
2020-02-21,-0.002,-0.0005,100.0,518.67,642.65,1584.1,1410.7,14.62,21.61,553.45,2388.14,9050.24,1.3,47.38,521.04,2388.17,8129.8,8.4759,0.03,392,2388,100.0,38.89,23.3538
2020-02-22,-0.0018,0.0001,100.0,518.67,643.02,1593.62,1408.16,14.62,21.61,553.84,2388.13,9037.25,1.3,47.56,521.32,2388.09,8119.21,8.4199,0.03,394,2388,100.0,38.82,23.2435
2020-02-23,-0.0012,-0.0004,100.0,518.67,642.85,1598.51,1404.21,14.62,21.61,553.04,2388.13,9048.32,1.3,47.75,521.34,2388.2,8126.16,8.4564,0.03,393,2388,100.0,38.75,23.2999
2020-02-24,0.0003,-0.0003,100.0,518.67,642.59,1591.74,1404.04,14.62,21.61,553.72,2388.14,9047.75,1.3,47.6,521.34,2388.11,8126.73,8.4596,0.03,393,2388,100.0,38.77,23.38
2020-02-25,0.0003,0.0003,100.0,518.67,642.67,1591.06,1412.07,14.62,21.61,553.03,2388.11,9036.31,1.3,47.53,521.52,2388.12,8127.92,8.4166,0.03,393,2388,100.0,38.77,23.3117
2020-02-26,0.0,0.0003,100.0,518.67,642.85,1590.23,1412.59,14.62,21.61,552.91,2388.16,9041.37,1.3,47.57,520.72,2388.09,8131.0,8.4448,0.03,394,2388,100.0,38.76,23.3442
2020-02-27,0.0022,0.0001,100.0,518.67,642.67,1583.72,1418.35,14.62,21.61,552.75,2388.14,9043.12,1.3,47.76,520.75,2388.14,8130.01,8.4657,0.03,391,2388,100.0,38.76,23.2831
2020-02-28,-0.0025,-0.0005,100.0,518.67,643.3,1589.48,1410.44,14.62,21.61,553.56,2388.17,9046.71,1.3,47.37,521.03,2388.13,8126.91,8.462,0.03,393,2388,100.0,38.86,23.2351
2020-02-29,0.001,-0.0004,100.0,518.67,642.55,1587.58,1408.95,14.62,21.61,552.86,2388.15,9043.91,1.3,47.75,521.48,2388.15,8129.87,8.437,0.03,392,2388,100.0,38.94,23.3381
2020-03-01,-0.0006,0.0003,100.0,518.67,642.64,1584.88,1407.76,14.62,21.61,553.27,2388.15,9044.18,1.3,47.41,520.92,2388.14,8132.73,8.4571,0.03,392,2388,100.0,38.73,23.1751
2020-03-02,0.0019,-0.0002,100.0,518.67,642.21,1595.3,1406.31,14.62,21.61,553.05,2388.16,9032.99,1.3,47.56,521.08,2388.17,8124.37,8.4576,0.03,394,2388,100.0,38.6,23.3487
2020-03-03,-0.0003,-0.0002,100.0,518.67,642.66,1589.73,1408.27,14.62,21.61,552.91,2388.14,9045.1,1.3,47.71,521.13,2388.16,8121.25,8.4765,0.03,394,2388,100.0,38.7,23.2772
2020-03-04,-0.0037,-0.0001,100.0,518.67,642.26,1586.04,1410.59,14.62,21.61,553.53,2388.14,9048.59,1.3,47.53,521.74,2388.09,8123.75,8.4437,0.03,394,2388,100.0,38.75,23.1774
2020-03-05,-0.0011,-0.0003,100.0,518.67,642.7,1594.92,1406.62,14.62,21.61,552.78,2388.15,9051.16,1.3,47.53,521.36,2388.18,8126.92,8.4663,0.03,393,2388,100.0,38.81,23.304
2020-03-06,0.0001,-0.0003,100.0,518.67,643.03,1588.9,1416.69,14.62,21.61,553.77,2388.15,9047.99,1.3,47.61,521.69,2388.1,8126.96,8.4299,0.03,393,2388,100.0,38.71,23.2877
2020-03-07,0.0016,-0.0005,100.0,518.67,642.65,1591.83,1408.18,14.62,21.61,553.26,2388.15,9049.03,1.3,47.61,521.43,2388.09,8128.67,8.4329,0.03,393,2388,100.0,38.78,23.2249
2020-03-08,-0.004,-0.0,100.0,518.67,642.33,1599.75,1405.7,14.62,21.61,552.96,2388.1,9052.15,1.3,47.64,521.66,2388.12,8129.36,8.4277,0.03,395,2388,100.0,38.66,23.2367
2020-03-09,-0.0021,-0.0004,100.0,518.67,642.72,1592.49,1411.15,14.62,21.61,553.02,2388.09,9051.37,1.3,47.64,521.66,2388.12,8123.84,8.4267,0.03,392,2388,100.0,38.79,23.2572
2020-03-10,-0.0011,-0.0004,100.0,518.67,642.73,1589.49,1409.69,14.62,21.61,552.65,2388.17,9051.72,1.3,47.64,521.18,2388.14,8128.52,8.4962,0.03,395,2388,100.0,38.87,23.3109
2020-03-11,0.001,0.0002,100.0,518.67,642.99,1595.28,1407.06,14.62,21.61,552.8,2388.15,9046.09,1.3,47.54,521.33,2388.11,8120.37,8.413,0.03,393,2388,100.0,38.74,23.2977
2020-03-12,-0.0017,0.0002,100.0,518.67,642.75,1592.07,1406.83,14.62,21.61,553.2,2388.14,9039.91,1.3,47.54,521.4,2388.13,8127.48,8.4154,0.03,394,2388,100.0,38.95,23.2976
2020-03-13,-0.0018,-0.0003,100.0,518.67,642.57,1592.95,1411.27,14.62,21.61,553.03,2388.16,9048.12,1.3,47.88,521.2,2388.14,8127.18,8.4695,0.03,394,2388,100.0,38.66,23.3278
2020-03-14,-0.0009,-0.0003,100.0,518.67,642.61,1588.87,1411.2,14.62,21.61,553.28,2388.11,9042.1,1.3,47.68,520.67,2388.11,8124.25,8.4543,0.03,393,2388,100.0,38.61,23.2703
2020-03-15,-0.0016,0.0002,100.0,518.67,643.18,1587.02,1415.31,14.62,21.61,552.99,2388.16,9053.18,1.3,47.61,521.38,2388.11,8126.45,8.4637,0.03,394,2388,100.0,38.8,23.3781
2020-03-16,0.0023,0.0001,100.0,518.67,642.81,1590.1,1405.01,14.62,21.61,552.55,2388.12,9046.42,1.3,47.59,521.09,2388.12,8131.39,8.4257,0.03,394,2388,100.0,38.71,23.3232
2020-03-17,-0.002,-0.0002,100.0,518.67,643.17,1596.81,1407.67,14.62,21.61,553.25,2388.11,9047.39,1.3,47.69,521.35,2388.15,8127.56,8.4291,0.03,393,2388,100.0,38.66,23.2735
2020-03-18,0.0001,0.0003,100.0,518.67,642.89,1588.57,1416.41,14.62,21.61,553.03,2388.16,9047.61,1.3,47.62,521.16,2388.16,8123.12,8.4205,0.03,394,2388,100.0,38.63,23.2938
2020-03-19,-0.0005,0.0002,100.0,518.67,643.1,1583.6,1411.27,14.62,21.61,553.12,2388.13,9050.82,1.3,47.49,521.09,2388.08,8132.66,8.4241,0.03,393,2388,100.0,38.89,23.2403
2020-03-20,-0.0032,-0.0003,100.0,518.67,642.63,1594.69,1410.25,14.62,21.61,553.02,2388.14,9041.05,1.3,47.44,521.15,2388.12,8127.91,8.463,0.03,393,2388,100.0,38.81,23.1605
2020-03-21,0.0041,0.0002,100.0,518.67,642.88,1589.37,1413.19,14.62,21.61,553.43,2388.17,9046.73,1.3,47.62,521.24,2388.16,8125.56,8.4656,0.03,394,2388,100.0,38.84,23.1794
2020-03-22,-0.0015,0.0002,100.0,518.67,642.21,1591.46,1413.56,14.62,21.61,552.96,2388.18,9043.66,1.3,47.72,521.32,2388.15,8126.47,8.4407,0.03,393,2388,100.0,38.98,23.2443
2020-03-23,-0.0005,0.0001,100.0,518.67,642.99,1594.62,1411.09,14.62,21.61,553.06,2388.16,9042.09,1.3,47.77,520.94,2388.13,8128.07,8.4406,0.03,391,2388,100.0,38.71,23.2554
